Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WSeasonTeamID,LSeasonTeamID,WTeamName,LTeamName,WSeedRaw,LSeedRaw,WSeed,LSeed,Round
2007,136,1130,84,1403,75,N,0,2007_1130,2007_1403,Boston College,Texas Tech,W07,W10,7,10,1.0
2007,136,1139,57,1330,46,N,0,2007_1139,2007_1330,Butler,Old Dominion,Y05,Y12,5,12,1.0
2007,136,1207,80,1125,55,N,0,2007_1207,2007_1125,Georgetown,Belmont,W02,W15,2,15,1.0
2007,136,1231,70,1211,57,N,0,2007_1231,2007_1211,Indiana,Gonzaga,Z07,Z10,7,10,1.0
2007,136,1257,78,1390,58,N,0,2007_1257,2007_1390,Louisville,Stanford,X06,X11,6,11,1.0
2007,136,1268,82,1172,70,N,0,2007_1268,2007_1172,Maryland,Davidson,Y04,Y13,4,13,1.0
2007,136,1277,61,1266,49,N,0,2007_1277,2007_1266,Michigan St,Marquette,W09,W08,9,8,1.0
2007,136,1314,86,1184,65,N,0,2007_1314,2007_1184,North Carolina,E Kentucky,W01,W16,1,16,1.0
2007,136,1326,78,1148,57,N,0,2007_1326,2007_1148,Ohio St,Central Conn,X01,X16,1,16,1.0
2007,136,1338,79,1460,58,N,0,2007_1338,2007_1460,Pittsburgh,Wright St,Z03,Z14,3,14,1.0
2007,136,1401,68,1335,52,N,0,2007_1401,2007_1335,Texas A&M,Penn,X03,X14,3,14,1.0
2007,136,1417,70,1451,42,N,0,2007_1417,2007_1451,UCLA,Weber St,Z02,Z15,2,15,1.0
2007,136,1433,79,1181,77,N,0,2007_1433,2007_1181,VCU,Duke,Z11,Z06,11,6,1.0
2007,136,1435,77,1203,44,N,0,2007_1435,2007_1203,Vanderbilt,G Washington,W06,W11,6,11,1.0
2007,136,1450,70,1331,54,N,0,2007_1450,2007_1331,Washington St,Oral Roberts,W03,W14,3,14,1.0
2007,136,1462,79,1140,77,N,0,2007_1462,2007_1140,Xavier,BYU,X09,X08,9,8,1.0
2007,137,1196,112,1238,69,N,0,2007_1196,2007_1238,Florida,Jackson St,Y01,Y16,1,16,1.0
2007,137,1242,107,1310,67,N,0,2007_1242,2007_1310,Kansas,Niagara,Z01,Z16b,1,16,1.0
2007,137,1246,67,1437,58,N,0,2007_1246,2007_1437,Kentucky,Villanova,Z08,Z09,8,9,1.0
2007,137,1272,73,1317,58,N,0,2007_1272,2007_1317,Memphis,North Texas,X02,X15,2,15,1.0
2007,137,1305,77,1166,71,N,1,2007_1305,2007_1166,Nevada,Creighton,X07,X10,7,10,1.0
2007,137,1332,58,1275,56,N,0,2007_1332,2007_1275,Oregon,Miami OH,Y03,Y14,3,14,1.0
2007,137,1345,72,1112,63,N,0,2007_1345,2007_1112,Purdue,Arizona,Y09,Y08,9,8,1.0
2007,137,1356,61,1221,51,N,0,2007_1356,2007_1221,S Illinois,Holy Cross,Z04,Z13,4,13,1.0
2007,137,1397,121,1253,86,N,0,2007_1397,2007_1253,Tennessee,Long Beach St,X05,X12,5,12,1.0
2007,137,1400,79,1308,67,N,0,2007_1400,2007_1308,Texas,New Mexico St,W04,W13,4,13,1.0
2007,137,1424,67,1210,63,N,0,2007_1424,2007_1210,UNLV,Georgia Tech,Y07,Y10,7,10,1.0
2007,137,1425,77,1116,60,N,0,2007_1425,2007_1116,USC,Arkansas,W05,W12,5,12,1.0
2007,137,1438,84,1107,57,N,0,2007_1438,2007_1107,Virginia,SUNY Albany,X04,X13,4,13,1.0
2007,137,1439,54,1228,52,N,0,2007_1439,2007_1228,Virginia Tech,Illinois,Z05,Z12,5,12,1.0
2007,137,1457,74,1323,64,N,0,2007_1457,2007_1323,Winthrop,Notre Dame,Y11,Y06,11,6,1.0
2007,137,1458,76,1394,63,N,0,2007_1458,2007_1394,Wisconsin,TAM C. Christi,Y02,Y15,2,15,1.0
2007,138,1139,62,1268,59,N,0,2007_1139,2007_1268,Butler,Maryland,Y05,Y04,5,4,2.0
2007,138,1207,62,1130,55,N,0,2007_1207,2007_1130,Georgetown,Boston College,W02,W07,2,7,2.0
2007,138,1314,81,1277,67,N,0,2007_1314,2007_1277,North Carolina,Michigan St,W01,W09,1,9,2.0
2007,138,1326,78,1462,71,N,1,2007_1326,2007_1462,Ohio St,Xavier,X01,X09,1,9,2.0
2007,138,1338,84,1433,79,N,1,2007_1338,2007_1433,Pittsburgh,VCU,Z03,Z11,3,11,2.0
2007,138,1401,72,1257,69,N,0,2007_1401,2007_1257,Texas A&M,Louisville,X03,X06,3,6,2.0
2007,138,1417,54,1231,49,N,0,2007_1417,2007_1231,UCLA,Indiana,Z02,Z07,2,7,2.0
2007,138,1435,78,1450,74,N,2,2007_1435,2007_1450,Vanderbilt,Washington St,W06,W03,6,3,2.0
2007,139,1196,74,1345,67,N,0,2007_1196,2007_1345,Florida,Purdue,Y01,Y09,1,9,2.0
2007,139,1242,88,1246,76,N,0,2007_1242,2007_1246,Kansas,Kentucky,Z01,Z08,1,8,2.0
2007,139,1272,78,1305,62,N,0,2007_1272,2007_1305,Memphis,Nevada,X02,X07,2,7,2.0
2007,139,1332,75,1457,61,N,0,2007_1332,2007_1457,Oregon,Winthrop,Y03,Y11,3,11,2.0
2007,139,1356,63,1439,48,N,0,2007_1356,2007_1439,S Illinois,Virginia Tech,Z04,Z05,4,5,2.0
2007,139,1397,77,1438,74,N,0,2007_1397,2007_1438,Tennessee,Virginia,X05,X04,5,4,2.0
2007,139,1424,74,1458,68,N,0,2007_1424,2007_1458,UNLV,Wisconsin,Y07,Y02,7,2,2.0
2007,139,1425,87,1400,68,N,0,2007_1425,2007_1400,USC,Texas,W05,W04,5,4,2.0
2007,143,1242,61,1356,58,N,0,2007_1242,2007_1356,Kansas,S Illinois,Z01,Z04,1,4,3.0
2007,143,1272,65,1401,64,N,0,2007_1272,2007_1401,Memphis,Texas A&M,X02,X03,2,3,3.0
2007,143,1326,85,1397,84,N,0,2007_1326,2007_1397,Ohio St,Tennessee,X01,X05,1,5,3.0
2007,143,1417,64,1338,55,N,0,2007_1417,2007_1338,UCLA,Pittsburgh,Z02,Z03,2,3,3.0
2007,144,1196,65,1139,57,N,0,2007_1196,2007_1139,Florida,Butler,Y01,Y05,1,5,3.0
2007,144,1207,66,1435,65,N,0,2007_1207,2007_1435,Georgetown,Vanderbilt,W02,W06,2,6,3.0
2007,144,1314,74,1425,64,N,0,2007_1314,2007_1425,North Carolina,USC,W01,W05,1,5,3.0
2007,144,1332,76,1424,72,N,0,2007_1332,2007_1424,Oregon,UNLV,Y03,Y07,3,7,3.0
2007,145,1326,92,1272,76,N,0,2007_1326,2007_1272,Ohio St,Memphis,X01,X02,1,2,4.0
2007,145,1417,68,1242,55,N,0,2007_1417,2007_1242,UCLA,Kansas,Z02,Z01,2,1,4.0
2007,146,1196,85,1332,77,N,0,2007_1196,2007_1332,Florida,Oregon,Y01,Y03,1,3,4.0
2007,146,1207,96,1314,84,N,1,2007_1207,2007_1314,Georgetown,North Carolina,W02,W01,2,1,4.0
2007,152,1196,76,1417,66,N,0,2007_1196,2007_1417,Florida,UCLA,Y01,Z02,1,2,5.0
2007,152,1326,67,1207,60,N,0,2007_1326,2007_1207,Ohio St,Georgetown,X01,W02,1,2,5.0
2007,154,1196,84,1326,75,N,0,2007_1196,2007_1326,Florida,Ohio St,Y01,X01,1,1,6.0
2008,136,1181,71,1125,70,N,0,2008_1181,2008_1125,Duke,Belmont,Z02,Z15,2,15,1.0
2008,136,1242,85,1340,61,N,0,2008_1242,2008_1340,Kansas,Portland St,X01,X16,1,16,1.0
2008,136,1243,80,1425,67,N,0,2008_1243,2008_1425,Kansas St,USC,X11,X06,11,6,1.0
2008,136,1266,74,1246,66,N,0,2008_1266,2008_1246,Marquette,Kentucky,Y06,Y11,6,11,1.0
2008,136,1277,72,1396,61,N,0,2008_1277,2008_1396,Michigan St,Temple,Y05,Y12,5,12,1.0
2008,136,1323,68,1206,50,N,0,2008_1323,2008_1206,Notre Dame,George Mason,W05,W12,5,12,1.0
2008,136,1338,82,1331,63,N,0,2008_1338,2008_1331,Pittsburgh,Oral Roberts,Y04,Y13,4,13,1.0
2008,136,1345,90,1124,79,N,0,2008_1345,2008_1124,Purdue,Baylor,Z06,Z11,6,11,1.0
2008,136,1390,77,1165,53,N,0,2008_1390,2008_1165,Stanford,Cornell,Y03,Y14,3,14,1.0
2008,136,1401,67,1140,62,N,0,2008_1401,2008_1140,Texas A&M,BYU,Z09,Z08,9,8,1.0
2008,136,1417,70,1290,29,N,0,2008_1417,2008_1290,UCLA,MS Valley St,Z01,Z16,1,16,1.0
2008,136,1424,71,1245,58,N,0,2008_1424,2008_1245,UNLV,Kent,X08,X09,8,9,1.0
2008,136,1450,71,1457,40,N,0,2008_1450,2008_1457,Washington St,Winthrop,W04,W13,4,13,1.0
2008,136,1452,75,1112,65,N,0,2008_1452,2008_1112,West Virginia,Arizona,Z07,Z10,7,10,1.0
2008,136,1458,71,1168,56,N,0,2008_1458,2008_1168,Wisconsin,CS Fullerton,X03,X14,3,14,1.0
2008,136,1462,73,1208,61,N,0,2008_1462,2008_1208,Xavier,Georgia,Z03,Z14,3,14,1.0
2008,137,1116,86,1231,72,N,0,2008_1116,2008_1231,Arkansas,Indiana,W09,W08,9,8,1.0
2008,137,1139,81,1375,61,N,0,2008_1139,2008_1375,Butler,South Alabama,W07,W10,7,10,1.0
2008,137,1172,82,1211,76,N,0,2008_1172,2008_1211,Davidson,Gonzaga,X10,X07,10,7,1.0
2008,137,1207,66,1420,47,N,0,2008_1207,2008_1420,Georgetown,UMBC,X02,X15,2,15,1.0
2008,137,1257,79,1129,61,N,0,2008_1257,2008_1129,Louisville,Boise St,W03,W14,3,14,1.0
2008,137,1272,87,1426,63,N,0,2008_1272,2008_1426,Memphis,UT Arlington,Y01,Y16,1,16,1.0
2008,137,1274,78,1388,64,N,0,2008_1274,2008_1388,Miami FL,St Mary's CA,Y07,Y10,7,10,1.0
2008,137,1280,76,1332,69,N,0,2008_1280,2008_1332,Mississippi St,Oregon,Y08,Y09,8,9,1.0
2008,137,1314,113,1291,74,N,0,2008_1314,2008_1291,North Carolina,Mt St Mary's,W01,W16b,1,16,1.0
2008,137,1328,72,1386,64,N,0,2008_1328,2008_1386,Oklahoma,St Joseph's PA,W06,W11,6,11,1.0
2008,137,1360,70,1163,69,N,1,2008_1360,2008_1163,San Diego,Connecticut,Z13,Z04,13,4,1.0
2008,137,1373,83,1435,62,N,0,2008_1373,2008_1435,Siena,Vanderbilt,X13,X04,13,4,1.0
2008,137,1397,72,1110,57,N,0,2008_1397,2008_1110,Tennessee,American Univ,W02,W15,2,15,1.0
2008,137,1400,74,1122,54,N,0,2008_1400,2008_1122,Texas,Austin Peay,Y02,Y15,2,15,1.0
2008,137,1437,75,1155,69,N,0,2008_1437,2008_1155,Villanova,Clemson,X12,X05,12,5,1.0
2008,137,1443,101,1179,99,N,1,2008_1443,2008_1179,WKU,Drake,Z12,Z05,12,5,1.0
2008,138,1242,75,1424,56,N,0,2008_1242,2008_1424,Kansas,UNLV,X01,X08,1,8,2.0
2008,138,1277,65,1338,54,N,0,2008_1277,2008_1338,Michigan St,Pittsburgh,Y05,Y04,5,4,2.0
2008,138,1390,82,1266,81,N,1,2008_1390,2008_1266,Stanford,Marquette,Y03,Y06,3,6,2.0
2008,138,1417,51,1401,49,N,0,2008_1417,2008_1401,UCLA,Texas A&M,Z01,Z09,1,9,2.0
2008,138,1450,61,1323,41,N,0,2008_1450,2008_1323,Washington St,Notre Dame,W04,W05,4,5,2.0
2008,138,1452,73,1181,67,N,0,2008_1452,2008_1181,West Virginia,Duke,Z07,Z02,7,2,2.0
2008,138,1458,72,1243,55,N,0,2008_1458,2008_1243,Wisconsin,Kansas St,X03,X11,3,11,2.0
2008,138,1462,85,1345,78,N,0,2008_1462,2008_1345,Xavier,Purdue,Z03,Z06,3,6,2.0
2008,139,1172,74,1207,70,N,0,2008_1172,2008_1207,Davidson,Georgetown,X10,X02,10,2,2.0
2008,139,1257,78,1328,48,N,0,2008_1257,2008_1328,Louisville,Oklahoma,W03,W06,3,6,2.0
2008,139,1272,77,1280,74,N,0,2008_1272,2008_1280,Memphis,Mississippi St,Y01,Y08,1,8,2.0
2008,139,1314,108,1116,77,N,0,2008_1314,2008_1116,North Carolina,Arkansas,W01,W09,1,9,2.0
2008,139,1397,76,1139,71,N,1,2008_1397,2008_1139,Tennessee,Butler,W02,W07,2,7,2.0
2008,139,1400,75,1274,72,N,0,2008_1400,2008_1274,Texas,Miami FL,Y02,Y07,2,7,2.0
2008,139,1437,84,1373,72,N,0,2008_1437,2008_1373,Villanova,Siena,X12,X13,12,13,2.0
2008,139,1443,72,1360,63,N,0,2008_1443,2008_1360,WKU,San Diego,Z12,Z13,12,13,2.0
2008,143,1257,79,1397,60,N,0,2008_1257,2008_1397,Louisville,Tennessee,W03,W02,3,2,3.0
2008,143,1314,68,1450,47,N,0,2008_1314,2008_1450,North Carolina,Washington St,W01,W04,1,4,3.0
2008,143,1417,88,1443,78,N,0,2008_1417,2008_1443,UCLA,WKU,Z01,Z12,1,12,3.0
2008,143,1462,79,1452,75,N,1,2008_1462,2008_1452,Xavier,West Virginia,Z03,Z07,3,7,3.0
2008,144,1172,73,1458,56,N,0,2008_1172,2008_1458,Davidson,Wisconsin,X10,X03,10,3,3.0
2008,144,1242,72,1437,57,N,0,2008_1242,2008_1437,Kansas,Villanova,X01,X12,1,12,3.0
2008,144,1272,92,1277,74,N,0,2008_1272,2008_1277,Memphis,Michigan St,Y01,Y05,1,5,3.0
2008,144,1400,82,1390,62,N,0,2008_1400,2008_1390,Texas,Stanford,Y02,Y03,2,3,3.0
2008,145,1314,83,1257,73,N,0,2008_1314,2008_1257,North Carolina,Louisville,W01,W03,1,3,4.0
2008,145,1417,76,1462,57,N,0,2008_1417,2008_1462,UCLA,Xavier,Z01,Z03,1,3,4.0
2008,146,1242,59,1172,57,N,0,2008_1242,2008_1172,Kansas,Davidson,X01,X10,1,10,4.0
2008,146,1272,85,1400,67,N,0,2008_1272,2008_1400,Memphis,Texas,Y01,Y02,1,2,4.0
2008,152,1242,84,1314,66,N,0,2008_1242,2008_1314,Kansas,North Carolina,X01,W01,1,1,5.0
2008,152,1272,78,1417,63,N,0,2008_1272,2008_1417,Memphis,UCLA,Y01,Z01,1,1,5.0
2008,154,1242,75,1272,68,N,1,2008_1242,2008_1272,Kansas,Memphis,X01,Y01,1,1,6.0
2009,136,1163,103,1151,47,N,0,2009_1163,2009_1151,Connecticut,Chattanooga,Z01,Z16,1,16,1.0
2009,136,1181,86,1127,62,N,0,2009_1181,2009_1127,Duke,Binghamton,W02,W15,2,15,1.0
2009,136,1211,77,1103,64,N,0,2009_1211,2009_1103,Gonzaga,Akron,X04,X13,4,13,1.0
2009,136,1261,75,1139,71,N,0,2009_1261,2009_1139,LSU,Butler,X08,X09,8,9,1.0
2009,136,1268,84,1143,71,N,0,2009_1268,2009_1143,Maryland,California,Z10,Z07,10,7,1.0
2009,136,1272,81,1169,70,N,0,2009_1272,2009_1169,Memphis,CS Northridge,Z02,Z15,2,15,1.0
2009,136,1276,62,1155,59,N,0,2009_1276,2009_1155,Michigan,Clemson,X10,X07,10,7,1.0
2009,136,1314,101,1347,58,N,0,2009_1314,2009_1347,North Carolina,Radford,X01,X16,1,16,1.0
2009,136,1328,82,1288,54,N,0,2009_1328,2009_1288,Oklahoma,Morgan St,X02,X15,2,15,1.0
2009,136,1345,61,1320,56,N,0,2009_1345,2009_1320,Purdue,Northern Iowa,Z05,Z12,5,12,1.0
2009,136,1400,76,1278,62,N,0,2009_1400,2009_1278,Texas,Minnesota,W07,W10,7,10,1.0
2009,136,1401,79,1140,66,N,0,2009_1401,2009_1140,Texas A&M,BYU,Z09,Z08,9,8,1.0
2009,136,1417,65,1433,64,N,0,2009_1417,2009_1433,UCLA,VCU,W06,W11,6,11,1.0
2009,136,1437,80,1110,67,N,0,2009_1437,2009_1110,Villanova,American Univ,W03,W14,3,14,1.0
2009,136,1443,76,1228,72,N,0,2009_1443,2009_1228,WKU,Illinois,X12,X05,12,5,1.0
2009,136,1449,71,1280,58,N,0,2009_1449,2009_1280,Washington,Mississippi St,Z04,Z13,4,13,1.0
2009,137,1112,84,1428,71,N,0,2009_1112,2009_1428,Arizona,Utah,Y12,Y05,12,5,1.0
2009,137,1113,66,1396,57,N,0,2009_1113,2009_1396,Arizona St,Temple,X06,X11,6,11,1.0
2009,137,1156,84,1448,69,N,0,2009_1156,2009_1448,Cleveland St,Wake Forest,Y13,Y04,13,4,1.0
2009,137,1173,68,1452,60,N,0,2009_1173,2009_1452,Dayton,West Virginia,Y11,Y06,11,6,1.0
2009,137,1242,84,1295,74,N,0,2009_1242,2009_1295,Kansas,N Dakota St,Y03,Y14,3,14,1.0
2009,137,1257,74,1287,54,N,0,2009_1257,2009_1287,Louisville,Morehead St,Y01,Y16b,1,16,1.0
2009,137,1266,58,1429,57,N,0,2009_1266,2009_1429,Marquette,Utah St,Z06,Z11,6,11,1.0
2009,137,1277,77,1352,62,N,0,2009_1277,2009_1352,Michigan St,Robert Morris,Y02,Y15,2,15,1.0
2009,137,1281,78,1165,59,N,0,2009_1281,2009_1165,Missouri,Cornell,Z03,Z14,3,14,1.0
2009,137,1329,77,1397,75,N,0,2009_1329,2009_1397,Oklahoma St,Tennessee,W08,W09,8,9,1.0
2009,137,1338,72,1190,62,N,0,2009_1338,2009_1190,Pittsburgh,ETSU,W01,W16,1,16,1.0
2009,137,1373,74,1326,72,N,2,2009_1373,2009_1326,Siena,Ohio St,Y09,Y08,9,8,1.0
2009,137,1393,59,1372,44,N,0,2009_1393,2009_1372,Syracuse,SF Austin,X03,X14,3,14,1.0
2009,137,1425,72,1130,55,N,0,2009_1425,2009_1130,USC,Boston College,Y10,Y07,10,7,1.0
2009,137,1458,61,1199,59,N,1,2009_1458,2009_1199,Wisconsin,Florida St,W12,W05,12,5,1.0
2009,137,1462,77,1340,59,N,0,2009_1462,2009_1340,Xavier,Portland St,W04,W13,4,13,1.0
2009,138,1163,92,1401,66,N,0,2009_1163,2009_1401,Connecticut,Texas A&M,Z01,Z09,1,9,2.0
2009,138,1181,74,1400,69,N,0,2009_1181,2009_1400,Duke,Texas,W02,W07,2,7,2.0
2009,138,1211,83,1443,81,N,0,2009_1211,2009_1443,Gonzaga,WKU,X04,X12,4,12,2.0
2009,138,1272,89,1268,70,N,0,2009_1272,2009_1268,Memphis,Maryland,Z02,Z10,2,10,2.0
2009,138,1314,84,1261,70,N,0,2009_1314,2009_1261,North Carolina,LSU,X01,X08,1,8,2.0
2009,138,1328,73,1276,63,N,0,2009_1328,2009_1276,Oklahoma,Michigan,X02,X10,2,10,2.0
2009,138,1345,76,1449,74,N,0,2009_1345,2009_1449,Purdue,Washington,Z05,Z04,5,4,2.0
2009,138,1437,89,1417,69,N,0,2009_1437,2009_1417,Villanova,UCLA,W03,W06,3,6,2.0
2009,139,1112,71,1156,57,N,0,2009_1112,2009_1156,Arizona,Cleveland St,Y12,Y13,12,13,2.0
2009,139,1242,60,1173,43,N,0,2009_1242,2009_1173,Kansas,Dayton,Y03,Y11,3,11,2.0
2009,139,1257,79,1373,72,N,0,2009_1257,2009_1373,Louisville,Siena,Y01,Y09,1,9,2.0
2009,139,1277,74,1425,69,N,0,2009_1277,2009_1425,Michigan St,USC,Y02,Y10,2,10,2.0
2009,139,1281,83,1266,79,N,0,2009_1281,2009_1266,Missouri,Marquette,Z03,Z06,3,6,2.0
2009,139,1338,84,1329,76,N,0,2009_1338,2009_1329,Pittsburgh,Oklahoma St,W01,W08,1,8,2.0
2009,139,1393,78,1113,67,N,0,2009_1393,2009_1113,Syracuse,Arizona St,X03,X06,3,6,2.0
2009,139,1462,60,1458,49,N,0,2009_1462,2009_1458,Xavier,Wisconsin,W04,W12,4,12,2.0
2009,143,1163,72,1345,60,N,0,2009_1163,2009_1345,Connecticut,Purdue,Z01,Z05,1,5,3.0
2009,143,1281,102,1272,91,N,0,2009_1281,2009_1272,Missouri,Memphis,Z03,Z02,3,2,3.0
2009,143,1338,60,1462,55,N,0,2009_1338,2009_1462,Pittsburgh,Xavier,W01,W04,1,4,3.0
2009,143,1437,77,1181,54,N,0,2009_1437,2009_1181,Villanova,Duke,W03,W02,3,2,3.0
2009,144,1257,103,1112,64,N,0,2009_1257,2009_1112,Louisville,Arizona,Y01,Y12,1,12,3.0
2009,144,1277,67,1242,62,N,0,2009_1277,2009_1242,Michigan St,Kansas,Y02,Y03,2,3,3.0
2009,144,1314,98,1211,77,N,0,2009_1314,2009_1211,North Carolina,Gonzaga,X01,X04,1,4,3.0
2009,144,1328,84,1393,71,N,0,2009_1328,2009_1393,Oklahoma,Syracuse,X02,X03,2,3,3.0
2009,145,1163,82,1281,75,N,0,2009_1163,2009_1281,Connecticut,Missouri,Z01,Z03,1,3,4.0
2009,145,1437,78,1338,76,N,0,2009_1437,2009_1338,Villanova,Pittsburgh,W03,W01,3,1,4.0
2009,146,1277,64,1257,52,N,0,2009_1277,2009_1257,Michigan St,Louisville,Y02,Y01,2,1,4.0
2009,146,1314,72,1328,60,N,0,2009_1314,2009_1328,North Carolina,Oklahoma,X01,X02,1,2,4.0
2009,152,1277,82,1163,73,N,0,2009_1277,2009_1163,Michigan St,Connecticut,Y02,Z01,2,1,5.0
2009,152,1314,83,1437,69,N,0,2009_1314,2009_1437,North Carolina,Villanova,X01,W03,1,3,5.0
2009,154,1314,89,1277,72,N,0,2009_1314,2009_1277,North Carolina,Michigan St,X01,Y02,1,2,6.0
2010,136,1124,68,1358,59,N,0,2010_1124,2010_1358,Baylor,Sam Houston St,X03,X14,3,14,1.0
2010,136,1139,77,1431,59,N,0,2010_1139,2010_1431,Butler,UTEP,Z05,Z12,5,12,1.0
2010,136,1140,99,1196,92,N,2,2010_1140,2010_1196,BYU,Florida,Z07,Z10,7,10,1.0
2010,136,1242,90,1250,74,N,0,2010_1242,2010_1250,Kansas,Lehigh,Y01,Y16,1,16,1.0
2010,136,1243,82,1317,62,N,0,2010_1243,2010_1317,Kansas St,North Texas,Z02,Z15,2,15,1.0
2010,136,1246,100,1190,71,N,0,2010_1246,2010_1190,Kentucky,ETSU,W01,W16,1,16,1.0
2010,136,1293,66,1435,65,N,0,2010_1293,2010_1435,Murray St,Vanderbilt,Z13,Z04,13,4,1.0
2010,136,1307,62,1285,57,N,0,2010_1307,2010_1285,New Mexico,Montana,W03,W14,3,14,1.0
2010,136,1320,69,1424,66,N,0,2010_1320,2010_1424,Northern Iowa,UNLV,Y09,Y08,9,8,1.0
2010,136,1325,97,1207,83,N,0,2010_1325,2010_1207,Ohio,Georgetown,Y14,Y03,14,3,1.0
2010,136,1330,51,1323,50,N,0,2010_1330,2010_1323,Old Dominion,Notre Dame,X11,X06,11,6,1.0
2010,136,1388,80,1350,71,N,0,2010_1388,2010_1350,St Mary's CA,Richmond,X10,X07,10,7,1.0
2010,136,1397,62,1361,59,N,0,2010_1397,2010_1361,Tennessee,San Diego St,Y06,Y11,6,11,1.0
2010,136,1437,73,1352,70,N,1,2010_1437,2010_1352,Villanova,Robert Morris,X02,X15,2,15,1.0
2010,136,1448,81,1400,80,N,1,2010_1448,2010_1400,Wake Forest,Texas,W09,W08,9,8,1.0
2010,136,1449,80,1266,78,N,0,2010_1449,2010_1266,Washington,Marquette,W11,W06,11,6,1.0
2010,137,1143,77,1257,62,N,0,2010_1143,2010_1257,California,Louisville,X08,X09,8,9,1.0
2010,137,1165,78,1396,65,N,0,2010_1165,2010_1396,Cornell,Temple,W12,W05,12,5,1.0
2010,137,1181,73,1115,44,N,0,2010_1181,2010_1115,Duke,Ark Pine Bluff,X01,X16a,1,16,1.0
2010,137,1210,64,1329,59,N,0,2010_1210,2010_1329,Georgia Tech,Oklahoma St,Y10,Y07,10,7,1.0
2010,137,1211,67,1199,60,N,0,2010_1211,2010_1199,Gonzaga,Florida St,Z08,Z09,8,9,1.0
2010,137,1268,89,1222,77,N,0,2010_1268,2010_1222,Maryland,Houston,Y04,Y13,4,13,1.0
2010,137,1277,70,1308,67,N,0,2010_1277,2010_1308,Michigan St,New Mexico St,Y05,Y12,5,12,1.0
2010,137,1281,86,1155,78,N,0,2010_1281,2010_1155,Missouri,Clemson,W10,W07,10,7,1.0
2010,137,1326,68,1364,51,N,0,2010_1326,2010_1364,Ohio St,UC Santa Barbara,Y02,Y15,2,15,1.0
2010,137,1338,89,1324,66,N,0,2010_1338,2010_1324,Pittsburgh,Oakland,Z03,Z14,3,14,1.0
2010,137,1345,72,1373,64,N,0,2010_1345,2010_1373,Purdue,Siena,X04,X13,4,13,1.0
2010,137,1393,79,1436,56,N,0,2010_1393,2010_1436,Syracuse,Vermont,Z01,Z16,1,16,1.0
2010,137,1401,69,1429,53,N,0,2010_1401,2010_1429,Texas A&M,Utah St,X05,X12,5,12,1.0
2010,137,1452,77,1288,50,N,0,2010_1452,2010_1288,West Virginia,Morgan St,W02,W15,2,15,1.0
2010,137,1458,53,1459,49,N,0,2010_1458,2010_1459,Wisconsin,Wofford,W04,W13,4,13,1.0
2010,137,1462,65,1278,54,N,0,2010_1462,2010_1278,Xavier,Minnesota,Z06,Z11,6,11,1.0
2010,138,1124,76,1330,68,N,0,2010_1124,2010_1330,Baylor,Old Dominion,X03,X11,3,11,2.0
2010,138,1139,54,1293,52,N,0,2010_1139,2010_1293,Butler,Murray St,Z05,Z13,5,13,2.0
2010,138,1243,84,1140,72,N,0,2010_1243,2010_1140,Kansas St,BYU,Z02,Z07,2,7,2.0
2010,138,1246,90,1448,60,N,0,2010_1246,2010_1448,Kentucky,Wake Forest,W01,W09,1,9,2.0
2010,138,1320,69,1242,67,N,0,2010_1320,2010_1242,Northern Iowa,Kansas,Y09,Y01,9,1,2.0
2010,138,1388,75,1437,68,N,0,2010_1388,2010_1437,St Mary's CA,Villanova,X10,X02,10,2,2.0
2010,138,1397,83,1325,68,N,0,2010_1397,2010_1325,Tennessee,Ohio,Y06,Y14,6,14,2.0
2010,138,1449,82,1307,64,N,0,2010_1449,2010_1307,Washington,New Mexico,W11,W03,11,3,2.0
2010,139,1165,87,1458,69,N,0,2010_1165,2010_1458,Cornell,Wisconsin,W12,W04,12,4,2.0
2010,139,1181,68,1143,53,N,0,2010_1181,2010_1143,Duke,California,X01,X08,1,8,2.0
2010,139,1277,85,1268,83,N,0,2010_1277,2010_1268,Michigan St,Maryland,Y05,Y04,5,4,2.0
2010,139,1326,75,1210,66,N,0,2010_1326,2010_1210,Ohio St,Georgia Tech,Y02,Y10,2,10,2.0
2010,139,1345,63,1401,61,N,1,2010_1345,2010_1401,Purdue,Texas A&M,X04,X05,4,5,2.0
2010,139,1393,87,1211,65,N,0,2010_1393,2010_1211,Syracuse,Gonzaga,Z01,Z08,1,8,2.0
2010,139,1452,68,1281,59,N,0,2010_1452,2010_1281,West Virginia,Missouri,W02,W10,2,10,2.0
2010,139,1462,71,1338,68,N,0,2010_1462,2010_1338,Xavier,Pittsburgh,Z06,Z03,6,3,2.0
2010,143,1139,63,1393,59,N,0,2010_1139,2010_1393,Butler,Syracuse,Z05,Z01,5,1,3.0
2010,143,1243,101,1462,96,N,2,2010_1243,2010_1462,Kansas St,Xavier,Z02,Z06,2,6,3.0
2010,143,1246,62,1165,45,N,0,2010_1246,2010_1165,Kentucky,Cornell,W01,W12,1,12,3.0
2010,143,1452,69,1449,56,N,0,2010_1452,2010_1449,West Virginia,Washington,W02,W11,2,11,3.0
2010,144,1124,72,1388,49,N,0,2010_1124,2010_1388,Baylor,St Mary's CA,X03,X10,3,10,3.0
2010,144,1181,70,1345,57,N,0,2010_1181,2010_1345,Duke,Purdue,X01,X04,1,4,3.0
